Date,KO,PEP,spread,rolling_mean,rolling_std,z_score,signal,position,cumulative_returns
2013-12-12,27.302913665771484,57.91960906982422,-41.65292307563905,-41.33408263438049,1.299849825411902,-0.24529021355026367,0,1.0,1.0000236260549369
2013-12-13,27.31683921813965,57.67021179199219,-41.95310623397441,-41.39012486500745,1.2886679154006084,-0.436870789005362,0,1.0,1.007230569249152
2013-12-16,27.34468460083008,57.7200813293457,-42.00478758957638,-41.45561527733801,1.267440963546015,-0.4332922227019617,0,1.0,1.0084713603584499
2013-12-17,27.2263126373291,57.33528137207031,-41.95789017253091,-41.523466078466505,1.2366404224527452,-0.35129378449619986,0,1.0,1.0073454243716464
2013-12-18,27.866926193237305,58.01938629150391,-43.61007487659111,-41.65312876101616,1.2449467748201404,-1.5719114705587909,0,1.0,1.047011877928014
2013-12-19,27.75551986694336,58.19038772583008,-43.032779442221326,-41.765914592555184,1.2099157269095784,-1.0470686689080615,0,1.0,1.0331518884973785
2013-12-20,27.880859375,58.29727554321289,-43.38299932945367,-41.87631089914553,1.2010048446761086,-1.2545231911320618,0,1.0,1.0415601378034511
2013-12-23,27.964412689208984,58.332916259765625,-43.65207389592085,-41.99015891092017,1.2020946913902988,-1.3825158674301836,0,1.0,1.048020210801186
2013-12-24,27.985300064086918,58.46119689941406,-43.59996859901888,-42.10796383761413,1.1799764433975515,-1.264436056968022,0,1.0,1.046769241503066
2013-12-26,28.194202423095703,58.75335693359375,-44.06966633255952,-42.24506727803441,1.1601697086274292,-1.5727001325381536,0,1.0,1.0580459730254166
2013-12-27,28.312580108642575,58.93862533569336,-44.316116172831926,-42.377526277721344,1.162285993500573,-1.6679112593208978,0,1.0,1.0639628605980445
2013-12-30,28.612010955810547,59.08114242553711,-45.26561028809094,-42.5444492166772,1.2061446505933706,-2.256081863875155,1,1.0,1.0867587768974813
2013-12-31,28.765195846557617,59.10254669189453,-45.80286461930416,-42.719945718790235,1.284605162282096,-2.399896085609006,1,1.0,1.0996574400582375
2014-01-02,28.312580108642575,58.50395202636719,-44.7507894821581,-42.86056641140204,1.2676455913673792,-1.4911289745559868,0,1.0,1.0743987087173301
2014-01-03,28.173316955566406,58.60369110107422,-44.14316377834966,-42.970006899267794,1.2301402352231627,-0.9536773495332752,0,1.0,1.0598105354334704
2014-01-06,28.04100608825684,58.632205963134766,-43.63211696934556,-43.065361873216986,1.1628760893649717,-0.4873735914873528,0,1.0,1.0475410752062484
2014-01-07,28.124568939208984,59.4873275756836,-43.08174541990192,-43.12282868105869,1.1172838086297925,0.03677065830494289,0,1.0,1.0343274874935051
2014-01-08,27.811222076416016,59.3162956237793,-42.1100150662854,-43.1507365083632,1.079289628564515,0.9642652116114481,0,1.0,1.010997712773815
2014-01-09,27.664989471435547,59.03839111328125,-41.85461566137067,-43.16644650358686,1.0558517750451657,1.2424384494310987,0,1.0,1.0048659597025769
2014-01-10,27.943532943725582,59.501556396484375,-42.40728624052386,-43.18754476449388,1.0331550510655412,0.7552191930584883,0,1.0,1.0181347436382207
2014-01-13,27.525739669799805,58.69635009765625,-41.68881874001363,-43.16678079906024,1.0573401704674656,1.3978113196940036,0,1.0,1.0008854266153038
2014-01-14,27.637142181396484,58.69635009765625,-42.09509882802314,-43.16050224207783,1.0633086775272045,1.0019700173352855,0,1.0,1.0106395964743409
2014-01-15,27.685890197753903,59.0668830871582,-41.90234772235955,-43.13917850950846,1.0823820400372095,1.1426933757200848,0,1.0,1.0060119342269214
2014-01-16,27.65106964111328,59.0455207824707,-41.79672097972906,-43.093839027436374,1.109755851579776,1.168831906460166,0,1.0,1.0034759960412172
2014-01-17,27.35165405273437,58.57517623901367,-41.17510996621975,-43.01226276521517,1.1584426176937122,1.5858815714609311,0,1.0,0.9885520566433403
2014-01-21,27.79729652404785,59.08827972412109,-42.28724508544028,-42.99565178087941,1.1653573527838694,0.6078879527784758,0,1.0,1.015252737231023
2014-01-22,27.78336906433105,59.03839111328125,-42.28634085975975,-42.9553734113356,1.1683924340097287,0.5726094521853796,0,1.0,1.0152310281413108
2014-01-23,27.32379722595215,58.73911285400391,-40.909580722171725,-42.86335609290094,1.2178203132564025,1.604321548476147,0,1.0,0.9821771014697421
2014-01-24,27.045265197753903,58.02651977539063,-40.60637967453101,-42.80089893290906,1.2843827086455966,1.7086178781495758,0,1.0,0.9748977033219888
2014-01-27,26.96866798400879,58.47544097900391,-39.878111782089775,-42.696878253532866,1.3898457743210877,2.0281145746692673,-1,-1.0,0.9554632983186556
2014-01-28,27.066164016723636,58.66070175170898,-40.048414777061424,-42.64339464358029,1.4604813624552184,1.7767976594760757,0,-1.0,0.9513829079988151
2014-01-29,26.390724182128903,57.16426086425781,-39.08155612564964,-42.54767630663612,1.5951705565587875,2.1728837501012017,-1,-1.0,0.9743514274901489
2014-01-30,26.578733444213867,57.77710723876953,-39.15437130806065,-42.4526624305856,1.7094208092098733,1.9294787478628412,0,-1.0,0.9725360551263409
2014-01-31,26.335018157958984,57.26404571533203,-38.77861384052804,-42.34668655285217,1.8350831273171142,1.944365712489898,0,-1.0,0.9818693089355571
2014-02-03,25.903295516967773,55.98847579956055,-38.479710164423736,-42.17567439577992,1.948813733220387,1.896520005146237,0,-1.0,0.989437509983221
2014-02-04,26.0982666015625,56.16664123535156,-39.012595747798585,-42.04166827263249,2.0245909103877247,1.4961405335232967,0,-1.0,0.9757353021841653
2014-02-05,26.18878936767578,56.59419631958008,-38.91517323290134,-41.89274073608075,2.0859174957523168,1.4274617808435954,0,-1.0,0.9781719149034862
2014-02-06,26.48124885559082,56.57280349731445,-40.00315301794133,-41.7711100401481,2.086177580011377,0.8474623824675227,0,-1.0,0.9508244516572201
2014-02-07,26.4255428314209,57.16426086425781,-39.20853821695057,-41.62472902741249,2.107386014906879,1.146534518769067,0,-1.0,0.9697114424424688
2014-02-10,26.857261657714844,57.43502807617188,-40.51223068487819,-41.50614783915645,2.0647224731995557,0.4813805086056208,0,-1.0,0.9374683249719753
2014-02-11,26.9060001373291,57.89823532104492,-40.22677054375824,-41.369836318187325,2.0069942112348658,0.569541141688583,0,-1.0,0.9440739804942191
2014-02-12,26.815486907958984,58.06925964355469,-39.72564843200247,-41.185170922984376,1.8874906429447211,0.773260782212338,0,-1.0,0.9558347144622693
2014-02-13,26.91297149658203,56.7866096496582,-41.36382045747335,-41.03720278425668,1.6750500802569759,-0.19498979586721757,0,-1.0,0.9164188269434987
2014-02-14,27.10793685913086,55.64644241333008,-43.215017844916176,-40.98601039634862,1.5783177734746274,-1.4122678500036485,0,-1.0,0.8754053973453942
2014-02-18,26.09130477905273,55.7105598449707,-39.443287675936304,-40.829347859601505,1.4846061155311943,0.9336214967491674,0,-1.0,0.9518092289741219
2014-02-19,25.83366203308105,54.94098663330078,-39.27324906011575,-40.68405226262718,1.4123862017769535,0.9988792022581849,0,-1.0,0.9559124448406513
2014-02-20,25.972930908203125,55.58942413330078,-39.13271905726832,-40.552418050539394,1.36442591148446,1.040510137869253,0,-1.0,0.9593329507017714
2014-02-21,25.889375686645508,55.73908233642578,-38.67833861510634,-40.438028835500084,1.37316149766363,1.2814881741060857,0,-1.0,0.9704720215565849
2014-02-24,26.11219596862793,56.20939254760742,-39.020644228080144,-40.34356312105707,1.3698244314292423,0.9657579925017304,0,-1.0,0.961883286049649
2014-02-25,26.300203323364254,56.45878982543945,-39.45690155115379,-40.24521696474473,1.3216135233396409,0.5964795302630599,0,-1.0,0.951129270174654
2014-02-26,26.36983108520508,56.04551315307617,-40.12410762603366,-40.19305992761206,1.293248749812313,0.05331712216107379,0,-1.0,0.9350459184133946
2014-02-27,26.50910377502441,56.34478378295898,-40.33275840533754,-40.134315246855884,1.2429180500953192,-0.15965908489818817,0,-1.0,0.9301835533390052
2014-02-28,26.59962272644043,57.05736923217773,-39.95029161341596,-40.0692467098911,1.1974314684367697,0.09934188269699275,0,-1.0,0.9390042820372114
2014-03-03,26.543907165527344,56.665435791015625,-40.13903284044541,-40.013990438581644,1.1523667790752454,-0.1085092039568429,0,-1.0,0.9345680485775766
2014-03-04,26.676219940185547,57.61319732666016,-39.67381020776148,-39.963947113299696,1.1326338028864795,0.2561612630656217,0,-1.0,0.9453999540126136
2014-03-05,26.704071044921875,58.20738220214844,-39.18119709327984,-39.86041218022769,1.0520312088476413,0.6456225644596968,0,-1.0,0.9571385899877848
2014-03-06,26.78762435913086,58.36528778076172,-39.32800679768648,-39.76180104482524,0.9505519470960649,0.4563603793185679,0,-1.0,0.9535522464378989
2014-03-07,26.84333610534668,58.53033447265625,-39.36613840789049,-39.71035296768253,0.9277831330093305,0.371007563670142,0,-1.0,0.9526277021873505
2014-03-10,26.91297149658203,58.65234375,-39.49808635713156,-39.67340985710255,0.9128189412755493,0.1920682098533074,0,-1.0,0.949434671913681
2014-03-11,27.017414093017575,59.4273796081543,-39.10394808076069,-39.647604400391586,0.9177619020303039,0.5923718542120818,0,-1.0,0.9589087649553363
2014-03-12,26.999868392944336,58.95375061035156,-39.51358867769368,-39.62977686374599,0.9148977138933053,0.12699582072171958,0,-1.0,0.9488635399036529
2014-03-13,26.648950576782227,58.70256423950195,-38.48499311911418,-39.609891430194814,0.9335179644762673,1.2050098165081782,0,-1.0,0.973563822907659
2014-03-14,26.789310455322266,58.128456115722656,-39.57098758180032,-39.62377863931946,0.9295984895313508,0.05678909562961781,0,-1.0,0.9460911683725033
2014-03-17,26.859495162963867,58.88198852539063,-39.0734157316284,-39.63360536902281,0.9218823706655895,0.6076584770679122,0,-1.0,0.9579874682084701
2014-03-18,26.950740814208984,58.81019973754883,-39.47797341926453,-39.666880810850834,0.8964619261238242,0.2107255044317545,0,-1.0,0.9480686733535558
2014-03-19,26.768260955810547,58.39398193359375,-39.22869515973328,-39.674084124581995,0.8918797787770426,0.4993822883387276,0,-1.0,0.9540551232226959
2014-03-20,26.98583602905273,58.74562454223633,-39.67053932835063,-39.699262994430306,0.8803033218121921,0.03262928284826574,0,-1.0,0.9433093237251853
2014-03-21,26.97881126403809,58.94657516479492,-39.44396969498615,-39.680623550331795,0.8795666423062015,0.2690573334217669,0,-1.0,0.9486968291950938
2014-03-24,26.950740814208984,58.76714706420898,-39.52102609260437,-39.69103981285359,0.8756246775135008,0.19416277843150948,0,-1.0,0.9468434873368858
2014-03-25,27.105148315429688,59.13312911987305,-39.71816144144185,-39.66457083807238,0.8618384846663917,-0.06218172467688753,0,-1.0,0.9421205249134587
2014-03-26,27.09813690185547,59.47042846679688,-39.35529177583152,-39.63552154580815,0.8569084533195704,0.3270241633059586,0,-1.0,0.9507278457821249
2014-03-27,27.245512008666992,59.23363494873047,-40.12955586352538,-39.64898512685891,0.8615339134112124,-0.5578082640573828,0,-1.0,0.932023514167648
2014-03-28,27.336750030517575,59.52786636352539,-40.168065524456566,-39.6091266290917,0.8052864790630342,-0.694087023558627,0,-1.0,0.9311291133017987
2014-03-31,27.133220672607425,59.92253494262695,-39.03113427767272,-39.46966384351692,0.4376359189310889,1.002041987127777,0,-1.0,0.9574841236783477
2014-04-01,26.95775413513184,59.47761154174805,-38.83613888976886,-39.44942555064467,0.45267790324395235,1.3547969902681598,0,-1.0,0.9622676123358948
2014-04-02,26.901615142822266,59.369964599609375,-38.73904938198913,-39.43161889470711,0.4700214622312919,1.4734848690317222,0,-1.0,0.9646732605672815
2014-04-03,26.71914291381836,59.4991455078125,-37.94440023436789,-39.39200826727709,0.5408197242647935,2.676692376331361,-1,-1.0,0.9844614793406415
2014-04-04,26.824413299560547,59.26949691772461,-38.55796531764018,-39.38799582402823,0.5467115966944716,1.5182237058927968,0,-1.0,0.96854263002904
2014-04-07,27.105148315429688,60.216793060302734,-38.63449750101216,-39.37512426645928,0.5600417394161973,1.3224492271221915,0,-1.0,0.9666202079936881
2014-04-08,27.30166244506836,59.901023864746094,-39.66694513353048,-39.382125719205185,0.5624072959841792,-0.5064290885965149,0,-1.0,0.9407887669283215
2014-04-09,27.364824295043945,60.216793060302734,-39.58152444268106,-39.364039613093425,0.5462147649661985,-0.39816724764130407,0,-1.0,0.942814706312962
2014-04-10,27.294641494750977,60.00866317749024,-39.53370072201456,-39.33740435698266,0.5159942595890341,-0.3804235442236109,0,-1.0,0.9439538465504805
2014-04-11,27.112173080444336,59.6713752746582,-39.20553429746258,-39.31257911311754,0.5032488362165798,0.21270752747234925,0,-1.0,0.9517895399742449
2014-04-14,27.182344436645508,59.958438873291016,-39.17438256620645,-39.280424103976245,0.47884835002127135,0.22145119172925476,0,-1.0,0.9525458079984661
2014-04-15,28.200010299682617,60.25265884399414,-42.59154549408525,-39.37768194685371,0.7695627088018596,-4.176220482714448,1,1.0,0.8675505944973924
2014-04-16,28.48778343200684,60.83395004272461,-43.05975032423014,-39.50696705455206,1.0203474422856855,-3.481934802246843,1,1.0,0.8770874961060733
2014-04-17,28.57901382446289,61.39369201660156,-42.83272160201109,-39.62379088136287,1.1862915343184686,-2.7050102169799,1,1.0,0.8724631299168616
2014-04-21,28.60006523132324,61.65202331542969,-42.651163863395965,-39.733291729879724,1.3071452156348364,-2.232247877753298,1,1.0,0.8687649658271591
2014-04-22,28.57198715209961,61.099456787109375,-43.10133086468035,-39.853399880131356,1.4432460640613267,-2.2504346732179843,1,1.0,0.8779344534580226
2014-04-23,28.586036682128903,61.29323959350586,-42.95878607989562,-39.98189448010251,1.5424145471761805,-1.9300204379186745,0,1.0,0.8750309473431841
2014-04-24,28.564977645874023,61.372169494628906,-42.80305479449136,-40.091543350662434,1.6228028687655875,-1.6708815938262929,0,1.0,0.8718588443432339
2014-04-25,28.782546997070312,61.17841720581055,-43.790272992518496,-40.268386013109236,1.7273917239839478,-2.038846736678002,1,1.0,0.891967570726878
2014-04-28,28.79658508300781,62.30507278442383,-42.71481369941465,-40.37318021702972,1.7782379109633157,-1.3168280059423585,0,1.0,0.8700614544245344
2014-04-29,28.473737716674805,61.544410705566406,-42.29806555181069,-40.48066854436913,1.7943489414879161,-1.012844807061066,0,1.0,0.8615726780954456
2014-04-30,28.62813949584961,61.63767623901367,-42.76789655481382,-40.59033264888743,1.83111218863823,-1.189202889608749,0,1.0,0.8711427033490555
2014-05-01,28.621131896972656,61.4080696105957,-42.97194677657939,-40.71510770278231,1.8623969386261963,-1.21179273171585,0,1.0,0.8752990186258662
2014-05-02,28.740442276000977,61.372169494628906,-43.44296662725706,-40.84085527941252,1.916020174694418,-1.3580813929892672,0,1.0,0.8848932596127831
2014-05-05,28.60708236694336,61.65202331542969,-42.67675505013364,-40.948614791250776,1.9256323748196347,-0.8974403845099115,0,1.0,0.8692862347553142
2014-05-06,28.4175968170166,61.264556884765625,-42.373175966676015,-41.04368645371983,1.923125577924345,-0.6913170560557581,0,1.0,0.8631026081393884
2014-05-07,28.71236801147461,62.29073333740234,-42.422017169481805,-41.133814977987825,1.9222206280378709,-0.67016354559098,0,1.0,0.8640974585032011
2014-05-08,28.586036682128903,62.19025802612305,-42.06176764727843,-41.2240308403694,1.899245008470947,-0.4410893819241769,0,1.0,0.8567595071908135
2014-05-09,28.68428611755371,62.55628204345703,-42.05405502435707,-41.28818081239712,1.8934954410003504,-0.4044763960748321,0,1.0,0.8566024081580609
2014-05-12,28.64920425415039,62.38405227661133,-42.09834276954854,-41.35252338723352,1.8869052358021008,-0.3952606459316865,0,1.0,0.8575045087797709
2014-05-13,28.85273551940918,62.59931182861328,-42.62535284124591,-41.472330672685956,1.848135720027574,-0.6238839258746398,0,1.0,0.8682392190539183
2014-05-14,28.69832992553711,62.31944274902344,-42.34211147235126,-41.5891964254387,1.7854763389133765,-0.4216886163670919,0,1.0,0.8624698529715128
2014-05-15,28.438648223876957,61.530059814453125,-42.18444659720153,-41.70404299927911,1.7048120482893014,-0.2817927046001819,0,1.0,0.8592583645274857
2014-05-16,28.69832992553711,62.10415267944336,-42.55740154193134,-41.85780970953123,1.5555143347957143,-0.4497495244825159,0,1.0,0.8668551136068545
2014-05-19,28.57198715209961,61.78841018676758,-42.41237746502215,-41.98629011444396,1.4274703508996875,-0.2984912088083961,0,1.0,0.863901106592564
2014-05-20,28.48076057434082,61.4654655456543,-42.40262276651163,-42.11189428996061,1.2805979659940874,-0.22702556483082786,0,1.0,0.8637024123589132
2014-05-21,28.68428611755371,61.78841018676758,-42.82192688104652,-42.21706034821114,1.1998933325203154,-0.5041002532824221,0,1.0,0.872243251382716
2014-05-22,28.48076057434082,61.41523742675781,-42.45285088540811,-42.31277122963538,1.0920923725737257,-0.12826722289306514,0,1.0,0.8647255129274329
2014-05-23,28.48076057434082,61.59462356567383,-42.273464746492095,-42.404096697117964,0.9580045468133989,0.13635838270328532,0,1.0,0.8610715823255769
2014-05-27,28.61410522460937,62.09696960449219,-42.25742081585996,-42.505826247731214,0.7449983565210617,0.3334308454467477,0,1.0,0.8607447822201448
2014-05-28,28.48076057434082,62.48447799682617,-41.38361031533975,-42.579467172702316,0.4584011195665902,2.6087564063831796,-1,-1.0,0.8412245767272195
2014-05-29,28.536909103393555,62.958133697509766,-41.11472584465983,-42.53023985105481,0.5306611816796588,2.6674534623289516,-1,-1.0,0.8466903208542464
2014-05-30,28.71236801147461,63.38872146606445,-41.324029040819696,-42.47238247494112,0.5644825613784499,2.0343470510713026,-1,-1.0,0.8423800649381066
2014-06-02,28.67728042602539,63.05862808227539,-41.52615953490336,-42.428830406037534,0.5857257916022283,1.541115115769375,0,-1.0,0.838259685036041
2014-06-03,28.69131088256836,63.30980682373047,-41.32614925488952,-42.38466325242065,0.6174786836072625,1.7142518853401914,0,-1.0,0.8422971533742206
2014-06-04,28.62813949584961,63.212188720703125,-41.19338407312436,-42.32106502603545,0.6390000108238639,1.7647588948506647,0,-1.0,0.8450031334058532
2014-06-05,28.69832992553711,63.45077133178711,-41.21078288958759,-42.26279825302518,0.6582499571361352,1.598200428321515,0,-1.0,0.8446462301127688
2014-06-06,28.768518447875977,63.55924224853516,-41.35828644436971,-42.21463930802113,0.6701050647911865,1.2779382049862094,0,-1.0,0.8416230329604908
2014-06-09,28.71236801147461,63.624305725097656,-41.08844478178649,-42.1245783676634,0.6314882954592805,1.6407803491010589,0,-1.0,0.847114192725726
2014-06-10,28.82466697692871,63.92795181274414,-41.194348110164384,-42.07389618135506,0.6433864237205444,1.3670603524775475,0,-1.0,0.8449307999737674
2014-06-11,28.67728042602539,63.46523666381836,-41.11955095336039,-42.03461236140671,0.664847998414137,1.3763467893849683,0,-1.0,0.8464649527018349
2014-06-12,28.581806182861328,63.06035614013672,-41.1762410874414,-41.981557179160966,0.6678145761036287,1.2058977454762871,0,-1.0,0.8452979601021838
2014-06-13,28.54645729064941,63.03866958618164,-41.06901177735483,-41.91812601252015,0.6608373763715188,1.2849064921654034,0,-1.0,0.8474992469288967
2014-06-16,28.75152587890625,63.29893493652344,-41.55662260045702,-41.855247878293476,0.5974489193558745,0.4998339910940221,0,-1.0,0.837436920432856
2014-06-17,28.93537139892578,63.10372924804688,-42.422304860629794,-41.84676620531001,0.5871007829383881,-0.9803064006136419,0,-1.0,0.8199919443816869
2014-06-18,29.3879337310791,64.27500915527344,-42.90149998759915,-41.86437700600745,0.610877956547774,-1.6977580717640313,0,-1.0,0.8107294551041064
2014-06-19,29.550567626953125,65.14259338378906,-42.62703446513429,-41.871210915862534,0.6184314762701433,-1.2221621606814754,0,-1.0,0.8159161568170331
2014-06-20,29.479854583740234,64.41960144042969,-43.09213903227395,-41.90555662869572,0.65680081461434,-1.806609214202886,0,-1.0,0.8070136766022991
2014-06-23,29.50814247131348,63.90626525878906,-43.708639902826334,-41.96070945797803,0.7345661275099492,-2.379541309335194,1,1.0,0.793854048465611
2014-06-24,29.592998504638672,63.66045379638672,-44.26391760789575,-42.03289528592293,0.8464435846034658,-2.635760211967328,1,1.0,0.8039392273952702
2014-06-25,29.670772552490234,64.04362487792969,-44.16438507770236,-42.08419636047149,0.9264471305547362,-2.245339910530355,1,1.0,0.8021314772062067
2014-06-26,29.72027969360352,64.0653076171875,-44.32325271706998,-42.1502344019621,1.012113642948815,-2.147010200135964,1,1.0,0.8050168957175707
2014-06-27,29.833402633666992,64.17378997802734,-44.627324771621375,-42.23166367444277,1.1086296479594175,-2.160921008731943,1,1.0,0.810539575720141
2014-06-30,29.95363044738769,64.59310913085938,-44.64647119770268,-42.30129932963515,1.1922515309070856,-1.9670109932954198,0,1.0,0.8108873208774392
2014-07-01,29.904136657714844,64.44127655029297,-44.61780209176304,-42.37481348385984,1.2651041178932345,-1.7729675970373309,0,1.0,0.8103666209456484
2014-07-02,29.904136657714844,64.83173370361328,-44.22734493844273,-42.435637556257554,1.30957056457883,-1.3681640612939423,0,1.0,0.8032749797368437
2014-07-03,29.861703872680664,65.084716796875,-43.81961133380484,-42.46889370468283,1.3321911128945088,-1.0139068006445817,0,1.0,0.7958695566109613
2014-07-07,29.798057556152344,64.96908569335938,-43.703127104281805,-42.51056957864528,1.3510944482605949,-0.8826603700221162,0,1.0,0.7937539227821612
2014-07-08,29.656627655029297,64.87508392333984,-43.2813402098278,-42.544165427423145,1.357510884801822,-0.5430341595472918,0,1.0,0.7860932581058762
2014-07-09,29.6636962890625,64.90399932861328,-43.27820380375246,-42.57819152701955,1.3628582397800963,-0.5136354290567032,0,1.0,0.7860362934264425
2014-07-10,29.88291549682617,65.14259338378906,-43.83909261253624,-42.6600409369261,1.3623757440266853,-0.8654379533544053,0,1.0,0.7962233834979244
2014-07-11,29.67784118652344,64.9618148803711,-43.27197407445907,-42.73194921125275,1.3346483690649147,-0.4046195805001983,0,1.0,0.7859231465559061
2014-07-14,29.967777252197266,65.85115051269531,-43.44002259434821,-42.8024823297037,1.3134212089039785,-0.4854042711679068,0,1.0,0.7889753119435557
2014-07-15,29.769775390625,65.31611633300781,-43.25295264377277,-42.86004209999934,1.2932412194733238,-0.30381845077088254,0,1.0,0.785577671615677
2014-07-16,29.783924102783203,65.43179321289062,-43.18887549838847,-42.92213297478265,1.2613807232727279,-0.2114686856112255,0,1.0,0.784413876508107
2014-07-17,29.713207244873047,65.06306457519531,-43.29970284782996,-42.99234360060616,1.2197718671237334,-0.2519809281620544,0,1.0,0.7864267677861345
2014-07-18,30.003122329711918,65.13536834716797,-44.28470671188309,-43.094807728016015,1.1937875937266935,-0.9967426283536086,0,1.0,0.8043168075350557
2014-07-21,29.981910705566406,65.00523376464844,-44.33748342875717,-43.194114294162254,1.1679870490454667,-0.9789227847426282,0,1.0,0.8052753596759679
2014-07-22,29.12628936767578,64.47019958496094,-41.75210400664415,-43.21623626832418,1.1324749639789522,1.2928606002341965,0,1.0,0.7583186498440662
2014-07-23,28.85758781433105,65.66316986083984,-39.57919091640197,-43.16239769519877,1.2628047080057294,2.837498748682637,-1,-1.0,0.7173366835502096
2014-07-24,28.97072029113769,66.45125579833984,-39.20369417437847,-43.09853580256604,1.4095897752657431,2.7631029229431627,-1,-1.0,0.724142219018986
2014-07-25,28.99193572998047,66.19095611572266,-39.541365634675216,-43.0440399541405,1.514191549493246,2.3132306613635003,-1,-1.0,0.7179049965911446
2014-07-28,28.765663146972656,65.77159118652344,-39.13552434885321,-42.97959037319045,1.6372985624064011,2.34781005285161,-1,-1.0,0.7252733684781059
2014-07-29,28.53231430053711,65.17151641845703,-38.8845860786321,-42.890522489129616,1.7835249980592522,2.2460780840507364,-1,-1.0,0.7299238451882427
2014-07-30,28.01610946655273,64.28223419189453,-37.89129184999412,-42.739488722108426,2.0028998323515372,2.4205887852225754,-1,-1.0,0.7485695147423579
2014-07-31,27.782764434814453,63.69657516479492,-37.6259517508403,-42.56363711421647,2.2091574574391837,2.2350988820415933,-1,-1.0,0.7538114977829887
2014-08-01,27.782764434814453,63.70383071899414,-37.61869619664108,-42.39669250526669,2.3863348744791137,2.002232109049048,-1,-1.0,0.7539568580974434
2014-08-04,27.860551834106445,64.8461685180664,-36.76004564103778,-42.185622725558815,2.5937249096712187,2.0918089903407626,-1,-1.0,0.7711659998423425
2014-08-05,27.704978942871094,64.49188232421875,-36.54696430396456,-41.94690020559676,2.772152733336923,1.9479214967828056,0,-1.0,0.7756360999057758
2014-08-06,28.228256225585938,65.43901062011719,-37.5082053744988,-41.721709797816864,2.8507241251874786,1.4780470639336107,0,-1.0,0.7552356839145206
2014-08-07,27.825193405151367,64.99799346923828,-36.479270045739,-41.465539296751416,2.966595781319699,1.6808050771225258,0,-1.0,0.7759535153586251
2014-08-08,27.895898818969727,65.27996826171875,-36.45515480541003,-41.203269366362754,3.051816229324,1.555832397550512,0,-1.0,0.7764664725938856
2014-08-11,27.980758666992188,66.36447143554688,-35.68013178628307,-40.905029600184804,3.1415259371275446,1.6631719484318888,0,-1.0,0.7929738607274086
2014-08-12,28.058544158935547,65.94512939453125,-36.38315411475061,-40.62958569741974,3.1643448064370503,1.3419623468437614,0,-1.0,0.777349525780395
2014-08-13,28.242395401000977,66.32830047607422,-36.67048047295502,-40.364674976792806,3.1515873233259315,1.1721694894810117,0,-1.0,0.7712106130410002
2014-08-14,28.41209602355957,66.36447143554688,-37.253200262714174,-40.13220348760185,3.1138308975912934,0.9245856051832265,0,-1.0,0.7589555326467654
2014-08-15,28.90709114074707,66.40785217285156,-39.01504507098156,-39.97205127884107,3.0403263624128263,0.3147708810773942,0,-1.0,0.7230616535848411
2014-08-18,29.239421844482425,66.62474822998047,-40.01014455710113,-39.84895186060172,2.957689380003765,-0.05449953520785211,0,-1.0,0.7046195813379426
2014-08-19,29.17579841613769,66.41510009765625,-39.987760828591306,-39.73916588122717,2.8861515773795263,-0.08613371151831319,0,-1.0,0.7050137816985252
2014-08-20,29.16872787475586,66.68260192871094,-39.69447304232148,-39.61970818917948,2.80771941279012,-0.026628320765040642,0,-1.0,0.7101846621639359
2014-08-21,29.281856536865234,66.55245971679688,-40.23719053767793,-39.49964478668419,2.6958523931752696,-0.27358536129829863,0,-1.0,0.7004747551781639
2014-08-22,29.07679748535156,66.22710418701172,-39.81470467410438,-39.38440247333904,2.6012686188936094,-0.16542013294588503,0,-1.0,0.7078296593824175
2014-08-25,29.281856536865234,67.37667846679688,-39.41297178767793,-39.25016744645003,2.486123868304526,-0.06548520904508776,0,-1.0,0.7149717053799832
2014-08-26,29.41621971130371,66.95008087158203,-40.32958600418526,-39.152721891797114,2.3787966442871284,-0.49473086117490495,0,-1.0,0.6983438491228544
2014-08-27,29.41621971130371,66.68260192871094,-40.59706494705635,-39.06632820675271,2.27181535820941,-0.6737945206559987,0,-1.0,0.6937122053835776
2014-08-28,29.43743324279785,66.93563079833984,-40.421400899089946,-38.970384808461375,2.1440520187302785,-0.6767634730652998,0,-1.0,0.6967139074593386
2014-08-29,29.50107192993164,66.8705825805664,-40.71853662583385,-38.85151247225973,1.9271375165719524,-0.9688069157074153,0,-1.0,0.6915923978475781
2014-09-02,29.44450187683105,66.86334991455078,-40.519460782077104,-38.724245050703736,1.6598938017193015,-1.0815244502472998,0,-1.0,0.6949736426453075
2014-09-03,29.54349899291992,67.53689575195312,-40.20695309777213,-38.672740020408,1.5849843446197198,-0.9679673383349584,0,-1.0,0.7003336498992082
2014-09-04,29.60713005065918,66.88154602050781,-41.09436251411968,-38.72324574033192,1.6381145938068815,-1.4474669737710024,0,-1.0,0.6848765553515479
2014-09-05,29.585920333862305,66.80874633789062,-41.08981128710848,-38.786116310756256,1.6924821985667713,-1.3611339477029905,0,-1.0,0.6849524058694135
2014-09-08,29.54349899291992,66.88882446289062,-40.85502438683463,-38.82990493582824,1.729289664382941,-1.1710701178156924,0,-1.0,0.6888662192253696
2014-09-09,29.656627655029297,66.56844329833984,-41.5879808348278,-38.911653485360716,1.8007271925282802,-1.4862480894229377,0,-1.0,0.6765076673761479
2014-09-10,29.81927490234375,66.83785247802734,-41.91173905331044,-39.01255858451667,1.8821325014265207,-1.5403700146490236,0,-1.0,0.6712411237069701
